id,status,source,chars,attempts,last_attempt,note
e42a0957-f1e1-461b-be85-4b1399cbf8c5,ok,wayback,3868,1,2026-09-04T11:19:58Z,http://web.archive.org/web/20260517204057id_/https://careers-cadent.icims.com/jobs/1362/data-engineer-intern/job
e48da94e-987a-48e6-a34c-82e0558ae8bb,empty,,0,1,2026-09-02T11:20:23Z,no posting-like text above 600 chars (thin_880c)
e557afc8-009d-464e-a765-a92b4a72e18a,ok,live,8978,1,2026-08-31T13:53:47Z,
e5bf0800-58fa-41cf-bba9-7799f4f540f5,ok,live,60000,1,2026-09-04T11:19:58Z,
e64f8833-28d9-4336-8818-8f38d5d83e2b,error,,0,3,2026-09-05T10:37:01Z,http_429
e7fc3ab1-8a1d-4b71-b1aa-d3179e9244f9,ok,live,5163,1,2026-09-01T11:40:49Z,
e8b59897-2766-4ebd-907b-14e589a75372,empty,,0,1,2026-09-01T11:40:49Z,no posting-like text above 600 chars (thin_676c)
ea21f599-680e-4822-8289-fe0af38a4bfe,ok,live,60000,1,2026-09-02T11:20:23Z,
ea64c40c-c89c-49ac-b395-a3c66a568e0f,error,,0,3,2026-09-02T11:20:23Z,no source yielded text
ebd0e25e-fda3-446a-8872-f7292f38d1f7,ok,live,2187,1,2026-08-31T13:53:47Z,
ef507edc-8e28-42bb-8700-a616adc2d5cb,error,,0,3,2026-09-02T11:20:23Z,no source yielded text
eff23e0e-2522-445b-925a-811fe2e459d1,error,,0,2,2026-09-05T10:37:01Z,http_429
f000f27d-73d5-4c3f-9e46-7aa5d75a235a,empty,,0,1,2026-09-02T11:20:23Z,no posting-like text above 600 chars (thin_1542c)
f0ac800d-804a-400b-9ee5-a6006e56c30b,ok,wayback,3621,1,2026-09-03T11:16:36Z,http://web.archive.org/web/20260609153217id_/https://gevernova.wd5.myworkdayjobs.com/only_confidential_executive_recruiting/job/Remote/Grid-Automation---Software-Intern_R5041706-3
f15eabeb-73d9-4a1d-b314-38d1600f8365,error,,0,3,2026-09-03T11:16:36Z,no source yielded text
f2d2fce5-0d01-4d4a-9a98-85a62798d293,ok,live,8635,1,2026-09-01T11:40:49Z,
f41dfdbb-4229-4d32-87b4-278db89df197,error,,0,2,2026-09-05T10:37:01Z,http_429
f48a8b1a-b2ba-48ce-becd-612e1c0a2198,empty,,0,1,2026-09-02T11:20:23Z,no posting-like text above 600 chars (thin_149c)
f4bff374-c560-4627-b60d-dce64838eea8,ok,wayback,6733,1,2026-09-03T11:16:36Z,http://web.archive.org/web/20260527140649id_/https://centific.wd1.myworkdayjobs.com/Centific_Global/job/Remote-Work-USA/AI-Research-Strategist--Intern_JR107347
f4e6b65a-c191-47b6-b02b-f2385f91d990,empty,,0,1,2026-09-05T10:37:01Z,no posting-like text above 600 chars (thin_654c)
f59e5b11-d1a0-4afa-ac2f-9c1e54ef6179,ok,wayback,5945,1,2026-09-02T11:20:23Z,http://web.archive.org/web/20260715192257id_/https://job-boards.greenhouse.io/ada18/jobs/5180710007
f6828d11-8794-49da-965a-3a6dd7bebca2,ok,wayback,7981,1,2026-09-04T11:19:58Z,http://web.archive.org/web/20260511233050id_/https://ats.rippling.com/energycap-external-career-page/jobs/e448abdb-dbef-4918-9cd9-0987fb413f00
f6f17706-f32e-4624-8175-889945a160e5,ok,live,6350,1,2026-08-31T13:53:47Z,
f828e5b4-9ccb-4b61-bb2c-d55a088b45f4,error,,0,3,2026-09-04T11:19:58Z,http_403
f82f4313-ed51-49e1-8692-428585ee2875,error,,0,3,2026-09-05T10:37:01Z,http_429
f845f125-fa49-4e15-a653-128534761cd4,ok,live,3095,1,2026-08-31T13:53:47Z,
f888ed06-3182-4e4f-94b4-7763ee515470,error,,0,1,2026-09-05T10:37:01Z,http_429
f9409f79-48bb-4a2c-9236-57425948e3e6,ok,wayback,7915,1,2026-09-05T10:37:01Z,http://web.archive.org/web/20260427234438id_/https://lifeattiktok.com/search/7632363492922034485
faaf208d-f3fb-4acf-90e1-a4498d1cebb6,error,,0,3,2026-09-03T11:16:36Z,no source yielded text
fc244a70-fbd2-4a62-a5e8-7caad750e8d9,error,,0,3,2026-09-02T11:20:23Z,no source yielded text
fc88d475-f678-4ae3-bc2c-5ef19e50476f,ok,wayback,6322,2,2026-09-04T11:19:58Z,http://web.archive.org/web/20260522230025id_/https://strideinc.wd1.myworkdayjobs.com/en-US/SK/job/US-Nationwide---Remote/K12-Zone-Engineering-Intern_JR114632-1
fcbb295b-3dae-4af6-bd41-ec8b5d05a1ca,ok,live,24838,1,2026-09-01T11:40:49Z,
fcd24d2e-1552-4b2e-a939-87596e9177ce,empty,,0,1,2026-09-01T11:40:49Z,no posting-like text above 600 chars (thin_1125c)
fd2f0640-b221-4c71-bf6f-c57f8f5bc712,ok,live,1587,1,2026-08-31T13:53:47Z,
fd4b2ae3-7ff3-4faf-9469-b64c12be8275,ok,wayback,4151,1,2026-09-03T11:16:36Z,http://web.archive.org/web/20260602000541id_/https://jobs.ashbyhq.com/kong/1de58755-b134-4223-9caf-54ee7f376a5b/application
fdcce4dd-7800-4e80-bc0f-fa79d580e58c,ok,wayback,3776,1,2026-09-01T11:40:49Z,http://web.archive.org/web/20260713223308id_/https://jobs.ashbyhq.com/adaptivesecurity/a941849b-bc2b-421d-b58c-bd76cfa31b1b/application
fdf66316-7107-429f-8489-abb929ab95ee,ok,wayback,7955,1,2026-09-05T10:37:01Z,http://web.archive.org/web/20260428020142id_/https://lifeattiktok.com/search/7632474163383765301
